cat_level1,cat_level2,cat_level3,brand_name,company_name,company_intro,renqi,diqu
家纺家饰,家纺家饰,家纺寝饰,韩可儿,韩国汇维仕(株)韩可儿家纺,"世界500强排名120位的SK集团公司旗下企业的家纺品牌---韩可儿,成功登陆中国,并且采取新型的营销策略打造新时代现代居家生活理念,全产品以生态健康为主题,崇尚女性、关爱女性为宗旨。 ...详情>>",3769,上海其他
家纺家饰,家纺家饰,家纺寝饰,三利家纺,三利集团·三利家纺,三利家纺是集团公司全球化战略的重要组成部分之一，她立足于国内大众消费者提高生活质量的需要，推广健康睡眠方式，打造知名家纺民族品牌。三利致力于大众家居与家纺用品的研发、生产...详情>>,6455,北京
家纺家饰,家纺家饰,家纺寝饰,罗兰家纺,深圳市新罗兰家纺有限公司,罗兰创建于1987年，是深圳第一家生产床上用品和窗帘布艺的专业厂家，是国家指定的出口生产基地。目前设有深圳和浙江两个生产基地，面积达1万多平米。年产值达到人民币2亿元，产品远销...详情>>,1.2万,广东深圳
家纺家饰,家纺家饰,毛巾,华美家纺,北京华美家纺科技有限公司,北京华美家纺科技有限公司集研发、生产、销售为一体的专业化企业，华美家纺品牌通过自主创新与引进国外先进技术相结合，利用先进技术改造传统产业，在国内市场主打木纤维系列产品的生...详情>>,6775,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,好家缘,宁波雅戈尔纺织制品有限公司,"宁波雅戈尔纺织制品有限公司是宁波雅戈尔集团旗下的一家专业从事家用纺织生产的企业,“好家缘”是专门用于家用的纺织品的一个品牌. “好家缘”是一个崭新的家纺产品品牌,她以家为中心...详情>>",7688,浙江宁波
家纺家饰,家纺家饰,家纺寝饰,梦莎寝饰,佛山市梦莎寝饰时装有限公司,佛山市梦莎寝饰时装有限公司发起成立于 1994 年，是一家专业从事家用纺织品制造和生产的企业。公司亦是最早涉足家庭床上用品的中国企业。公司现拥有厂房 8000 平方米，员工 300 余人...详情>>,1679,广东佛山
家纺家饰,家纺家饰,家纺寝饰,live&love;,江苏爱语生活家居有限公司,江苏爱语生活家居有限公司，成立于2005年8月，总投资1.2亿，专业打造现代家居生活馆。 爱语生活，为追求生活品质的时尚人群之专业品牌。现对外招聘以下岗位，一旦聘用，公司将为员工...详情>>,2551,江苏南通
家纺家饰,家纺家饰,家纺寝饰,原态织家,深圳市原态之家有限公司,这是一个回归的时代。从山珍海味回归到野菜稀粥，从星级宾馆回归到农家小院，从灯红酒绿回归到清心寡欲，从熙熙都市回归到旷野乡郊...原态织家您从化纤时代回归到纯棉老粗布时代。 这...详情>>,2103,广东深圳
家纺家饰,家纺家饰,家纺寝饰,嘉加梦家纺,苏州家利家饰用品有限公司,嘉加梦床上用品有限公司系意大利独资创建，集“研、产、销”于一体，产品融合中西特色的专业家纺产品提供商。 公司广泛采用动植物棉毛、自然纤维等材料，先后开发了豪华套件系列、欧...详情>>,4870,江苏其他
家纺家饰,家纺家饰,十字绣,kec十字绣,温州好彩贸易有限公司,温州好彩贸易有限公司是一家专业从事高品质十字绣设计开发及生产的专业型企业。产品均采用进口原辅材料，配件都是由公司自主研发生产，确保品质的稳定和优越。公司将投入大量人力物力...详情>>,1.1万,浙江温州
家纺家饰,家纺家饰,毛巾,亚光,山东滨州亚光毛巾有限公司,亚光牌毛巾家纺产品，产品种类有各类高档毛巾、浴巾，螺旋缎档、大刮底印花系列产品，以及各类纯棉浴衣、拉舍尔棉毯、晴纶毯，高档毛绒产品、刺绣产品等。 公司有严格的管理和质量保...详情>>,3736,山东滨州
家纺家饰,家纺家饰,家纺寝饰,愉悦家纺,山东滨州愉悦家纺有限公司,山东滨州愉悦家纺有限公司位于黄河三角洲腹地的滨州市南城开发区，是“中国棉纺之都、家纺基地”的骨干成员企业。园区占地1180亩，主营家纺面料织造、染整、经编针织、绣色缝制、家纺...详情>>,5186,山东其他
家纺家饰,家纺家饰,家纺寝饰,嘟嘟宝贝,无锡市洁隆纺织品有限公司,海仕家纺 无锡市洁隆纺织品有限公司座落在有鱼米之乡美誉，经济高速发展的无锡市，是一家集研发，设计，生产，销售为一体的国内著名家纺企业。公司目前拥有一建筑面积达2万多平方米的...详情>>,3509,江苏无锡
家纺家饰,家纺家饰,家纺寝饰,雅露斯ALUXY,雅露斯（中国）有限公司,意大利品牌ALUXY为进军亚洲市场在香港注册了雅露斯寝具制造公司，生产地址设在深圳。雅露斯寝具制造公司是一家致力于打造软床界品牌的家具生产厂家，专业生产高品质、高品位的软体床...详情>>,5977,广东深圳
家纺家饰,家纺家饰,家居饰品,罗曼蒂克,罗曼蒂克家居有限公司,中国温州罗曼蒂克居家饰品有限公司，秉承英国罗曼蒂克上品家俱有限公司。2006年8月，“诺曼蒂克”品牌正式登陆中国；公司将致力于经营多元化、高品质的经典家居用品，让越来越多的中...详情>>,5310,浙江温州
家纺家饰,家纺家饰,家纺寝饰,佳丽斯,福建佳丽斯家纺有限公司,福建佳丽斯家纺有限公司前身为龙岩佳丽纺织装饰用品公司，是一个专业设计、生产、销售佳丽斯品牌的家纺企业。公司总部设于福建省龙岩市。公司拥有从德国、瑞士、日本引进的配套印染生...详情>>,9538,福建龙岩
家纺家饰,家纺家饰,家纺寝饰,鸿润家纺,安徽鸿润(集团)股份有限公司,安徽鸿润(集团)股份有限公司家纺制品分公司，创办于2006年，是一家专门生产化纤被、羊毛被、驼毛被、蚕丝被、棉花被、竹棉被、珍珠棉被、珍珠棉枕、低弹棉枕、化纤枕、荞麦保健枕、硬...详情>>,7513,安徽安庆
家纺家饰,家纺家饰,窗帘布艺,pasaya帕莎亚布艺,中美信建筑材料有限公司,PASAYA布艺Satin公司是由德国Schle Wood投资成立的致力于生产纺织品的一家专业公司，工厂建设在泰国曼谷。目前，PASAYA布艺Satin公司已经扩展到有400家厂，拥有1300名工人，108架纺织...详情>>,2970,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,赛拉维[SELLAV],上海华源家纺（集团）有限公司,上海华源家纺（集团）有限公司是中国华源集团的核心企业，注册资本为1.1亿，伴随着中国华源集团超常规、跨越式的发展，经过产业战略调整，现主要从事家纺产品、麻纺织、棉纺织、针织...详情>>,3643,上海普陀区
家纺家饰,家纺家饰,家纺寝饰,花花公子家居,中国总代理：上海雪兔家居用品有限公司,美国花花公子Playboy寝室家居用品中国总代理。 PLAYBOY(花花公子）品牌是1953年由美国人Hugh Hefrer（休-赫夫纳）创立的。PLAYBOY代表着愉快、风雅、性感。意味着永远创新、永远流行...详情>>,1.8万,上海杨浦区
家纺家饰,家纺家饰,家居饰品,毕加索家居饰品,富百群集团上海钠呐分公司,毕加索家居饰品....详情>>,1934,上海虹口区
家纺家饰,家纺家饰,家纺寝饰,伊露莲,上海伊露莲家居用品有限公司,伊露莲家纺是源自欧洲艺术之都法国知名品牌。以其独特的个性品位、领先国际的技术水平，专门为热爱生活充满情趣的世界知性人士设计，代表世界经典与永恒的国际品牌，展示高贵家纺艺术...详情>>,4067,上海徐汇区
家纺家饰,家纺家饰,家纺寝饰,生活工場WORKING HOUSE,台湾育冠企業有限公司,育冠企業成立之初，是以經營生活雜貨及禮品的批發與進出口貿易為主，故著重於商品設計及開發，由於公司規模與日俱增，商品開發漸趨多元化，於 1993 年 10 月成立第一家生活工場專櫃，...详情>>,9673,台湾台北
家纺家饰,家纺家饰,家纺寝饰,尚逸家居饰品,广州尚逸家居用品有限公司,广州尚逸家居用品有限公司 是在当前国内家居连锁业纷繁杂乱中脱颖而出的实力派企业，本着” 诚信做事，让中国人的家更美更温馨 ”的理念。长期以来一直致力致力于妆典家居、美化环境...详情>>,1.3万,广东广州
家纺家饰,家纺家饰,家纺寝饰,Disney,吉村家居用品（上海）有限公司,吉村家居用品（上海）有限公司是日本吉村（yoshimura）株式会社的全资子公司，日本吉村公司成立于1920年，成立至今已有近百年的历史。在日本，吉村公司是名列第一的床品公司年销售80...详情>>,2324,上海闵行区
家纺家饰,家纺家饰,家纺寝饰,法國百缔,青岛金泰家紡有限公司,法國百締創立於1912年，源於法國巴黎香榭麗舍。百締品牌秉承了法蘭西民族自由浪漫而又現實的精神傳統，形成今天既青春時尚又不乏浪漫風情的法國家紡品牌。法國百締在中國的獨家運營商...详情>>,1287,山东青岛
家纺家饰,家纺家饰,家纺寝饰,颐佳爱,浙江颐佳爱家居用品有限公司,“立足杭州、发展海宁” 浙江颐佳爱家居用品有限公司、海宁天屹织造有限公司董事长曹咬强被公认为跳出 “ 海宁模式 ” 的第一人。 “近年来，海宁的经济发展速度确实很快，但相对贫乏...详情>>,1426,其他无
家纺家饰,家纺家饰,家纺寝饰,迪士尼包袋、家居,上海睿励投资管理有限公司,上海睿励投资管理有限公司为迪斯尼授权商的专业代理销售商，产品有迪斯尼的包袋、学生用品（文具）、生活家居用品、车饰品、公仔玩具、小饰品类、首饰挂件。目前我司的产品在全国各大...详情>>,2547,上海其他
家纺家饰,家纺家饰,家纺寝饰,原态织布,深圳市原态织布有限公司,"手织布，又名老粗布，是几千年来劳动人民世代延用的一种纯棉手工纺织品，它是当代劳动人民依托古老的织布工艺一梭一梭精心织造而成,具有浓郁的乡土气息和鲜明的民族特色.让人有一种既...详情>>",1137,广东深圳
家纺家饰,家纺家饰,家纺寝饰,BENETTON贝纳通,上海意阁舒商贸发展有限公司,"西班牙ATRIVM集团，是欧洲最大的家用纺织品上市公司，旗下代理CUSTOMMADE, PLAYA, ADOLFO DOMINGUEZ, DISNEY, PEPE JEANS，等国际著名品牌。同时我们集团自有品牌ATRIVM 在西班牙是最...详情>>",3664,上海其他
家纺家饰,家纺家饰,家纺寝饰,伯林顿,嘉兴伯林顿纺织有限公司,嘉兴伯林顿纺织有限公司是由美国“国际纺织集团”出资在浙江省嘉兴经济开发 区成立的纺织企业。嘉兴伯林顿纺织有限公司项总投资为2000万美元，预计年生产 1900万码装潢、家居纺织品。...详情>>,1414,浙江嘉兴
家纺家饰,家纺家饰,家纺寝饰,Reverie幻知曲,幻知曲（上海）日用品有限公司,幻知曲（上海）日用品有限公司于2005年8月投资成立。是一家专业从事乳胶类产品及其他床上用品的集生产、市场推广和销售为一体的外商独资企业、公司旗下拥有的主力品牌&mdash;&amp...;详情>>,3900,上海长宁区
家纺家饰,家纺家饰,家纺寝饰,德国鹰堡,上海佳国贸易有限公司,佳国贸易自97年起与有着120多年历史的德国鹰堡合作，在中国地区开展欧洲时装面料的销售工作。我司代理的20余家欧洲顶尖纺织工厂每年春夏，秋冬两季会为我司提供6000-7000个品种，适合...详情>>,2203,上海黄浦区
家纺家饰,家纺家饰,家纺寝饰,金苹果家纺,浙江金苹果床上用品有限公司,浙江金苹果床上用品有限公司是中港联营的集研发、生产、策划、销售、服务为一体的现代化企业。将西方时尚元素和东方传统元素融为一体，别出心裁，设计适合国内外市场，且富有人文的床...详情>>,5761,其他无
家纺家饰,家纺家饰,家纺寝饰,路易莎LOUIS.SAND,上海斯鹏日用家纺有限公司,上海斯鹏日用家纺有限公司是一家专业经营家用纺织品的企业，集研发、设计、生产、内外贸于一体，拥有LOUIS.SAND等国际知名品牌。公司员工318人。 公司生产基地----义乌斯鹏日用家纺有...详情>>,1683,上海其他
家纺家饰,家纺家饰,窗帘布艺,皇家布艺,皇家布艺连锁企业公司,皇家布艺始创于1998年，是一家专业从事家用纺织品开发、设计、制造和销售的纺织品企业。公司规模宏大，拥有面积超过5000平方米的广州首家布艺大卖场，同时有多间连锁店和分布全国的加...详情>>,5676,广东广州
家纺家饰,家纺家饰,家纺寝饰,雅居秀,北京雅居秀居室用品有限公司,中国总部坐落于国内外知名企业云集的北京总部基地，总部基地是由英国道丰国际集团与北京中关村投资 60 亿巨资打造的企业总部航母。绿荫掩映的总部群楼气势恢宏，总部霸王之气扑面而来...详情>>,3539,北京丰台区
家纺家饰,家纺家饰,家纺寝饰,阿芙萝家纺,上海阿芙萝床上用品有限公司,阿芙萝在法国北部的里尔市（Lille）创立至今已有162年，这段历史是阿芙萝从一个家庭纺织作坊走向世界30个国家的历史。阿芙萝最初从事纺织原料加工，后将经营重心逐步转移到服装业和家...详情>>,4192,上海其他
家纺家饰,家纺家饰,家纺寝饰,Disney（迪士尼）,上海万霸实业有限公司,成立于1991年，自Walt Disney亚太总部于香港成立之时即已成为合作伙伴。时至今日，我们已发展成以walt disney优质消费品为主的最大企业之一。 我们专攻个人时尚消费品：装饰性家居用...详情>>,4595,上海其他
家纺家饰,家纺家饰,家纺寝饰,迪斯尼婴童家居用品,浙江省纺织品进出口集团新地公司,"我司系浙江省纺织品进出口集团公司旗下专营国际知名品牌的子公司。现已成为迪斯尼婴童家居用品在浙江，江苏，福建，安徽和江西地区的总经销。该项下涵盖寝具和橱卫用品等,产品十分丰...详情>>",4.2万,其他无
家纺家饰,家纺家饰,家居饰品,迪凡妮家居,深圳市迪凡妮家居饰品有限公司,迪凡妮家居专为国外或国内高档家具名店，精品店，高尚住宅，别墅，咖啡厅，高级会所提供装饰配套产品如精美木制家具，藤木家具，TIFFANY 灯饰，维多利亚式布艺灯饰。欧美流行之名画，...详情>>,2351,广东深圳
家纺家饰,家纺家饰,家纺寝饰,LAURA ASHLEY,罗兰爱思(北京)商贸有限公司,Laura Ashley是1953年创建于英国伦敦的品牌。主要经营原创纺织品面料，设计、制作而成的具有英伦风格的女装和室内装饰品。Laura Ashley以其独特美丽的印花图案和女性化的造型广为人知...详情>>,66,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,利路米,上海嘉安嘉安床上用品有限公司,源自欧洲的以家纺界先驱，丽莎.利路米 的名字命名的利路米家纺；营销总部设于世界经济之都-----纽约；研发中心设于世界纺织时尚之都&mdash;&mdash;巴黎；为了更好的使欧美家...详情>>,2424,上海闵行区
家纺家饰,家纺家饰,家纺寝饰,法国依富高,广州缔豪实业发展有限公司,广州缔豪实业发展有限公司依托于中国著名的床上用品生产企业南海富德纺织制品有限公司，有着丰富中高档的床上用品研发、设计、生产和销售经验。公司经营总部位于有着悠久商业历史的黄...详情>>,1830,广东广州
家纺家饰,家纺家饰,家纺寝饰,帝豪,广州市帝豪家纺有限公司,"广州市帝豪家纺有限公司成立于1988年,是一家从事系列中、高档床上用品开发、设计、生产、销售的一体化专业公司,是家纺界先驱。旗下品牌： “帝豪家纺” “卡诺玛林home” “卡诺玛林f...详情>>",7614,广东
家纺家饰,家纺家饰,家居饰品,Royal Selangor皇家雪兰莪,皇家雪兰莪锡镴精品有限公司,今天，皇家雪兰莪已从一个家庭式手工作坊演变成一个国际品牌。这个第四代家族企业的员工遍布全球，从吉隆坡和新加坡到上海、伦敦、多伦多、墨尔本、香港和东京。　　拥有超过250名技...详情>>,4254,上海
家纺家饰,家纺家饰,家纺寝饰,依梦家纺,四川依梦家纺有限公司,"依梦系列真丝、丝棉床上用品,以她与众不同的风格，独特精湛的工艺，浪漫的欧美风情，完美地体现了高贵与典雅、浪漫与闲适、自然与文明，将中华民族的瑰丽之宝与家居完美地结合为一体...详情>>",1759,四川南充
家纺家饰,家纺家饰,窗帘布艺,欧尚窗帘,广州欧尚窗帘厂,欧尚（aushe）窗帘品牌命名诠释欧尚（aushe）品牌命名中西融汇，开放而不失于内敛，雍容而不失于自信，充分阐释了欧尚集团以自主掌控、自主创新的信念，引领世界最流行的款式设计理念...详情>>,3440,广东广州
家纺家饰,家纺家饰,家居饰品,Rose&Roman;玫瑰罗曼,北京夏绿蒂家居用品有限公司（玫瑰罗曼）,"Rose&Roman玫瑰罗曼，是来自美国及台湾高档百货公司的家居精品设计品牌, 产品以彩绘陶瓷，家居摆饰与珠宝盒为主。工厂设在中国广州，结合生产,设计与研发,于中国市场已经营逾两年...详情>>",2064,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,苏非亚,广州市泽通行家居用品有限公司,广州市泽通行家居用品有限公司是一家专业从事家用纺织品制造的公司，集研发、设计、生产、开拓、销售于一身的企业，历时多年的健康成长，在同行中脱颖而出。其简洁明快，色彩亮丽、轻...详情>>,2103,广东广州
家纺家饰,家纺家饰,窗帘布艺,Microfibre,肇庆市高润发展有限公司,高润&reg;公司专业生产高科技复合超细纤维家纺品系列，产品具有7倍高效吸水性、超强去污力、超柔顺呵护、防霉抗菌、经久耐用、擦拭不留痕等卓越性能，已开发有星级宾馆洗浴用品、...详情>>,887,广东肇庆
家纺家饰,家纺家饰,家纺寝饰,韩可儿Hamoretto,四川汇维仕化纤有限公司韩可儿事业本部,“韩可儿”英文“Hamoretto” 是可爱，爱神之意，这个来自韩国的小爱神韩可儿是中韩合资四川汇维仕化纤有限公司旗下的家纺系列品牌。由韩国优秀设计师设计，采用唯美的韩式风格，结合...详情>>,969,四川自贡
家纺家饰,家纺家饰,家纺寝饰,什韵坊,北京欧雅逸居装饰设计公司,“什韵坊”实体店位于北京北京海淀区五道口华清嘉园东门临街底商，经营的所有货品全部是欧洲设计，拥有独特的欧洲乡村风格，出自国内外贸厂家的外单正品，设计、做工高贵精美，更新频...详情>>,1112,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,圣大保罗家纺,优雅诗家居用品(东莞)有限公司,以圣塔芭芭拉马球俱乐部的徽记为商标的国际知名品牌&mdash;&mdash;圣大保罗（SANTA BARBARA POLO&RACQUET CIUB）正是从这里诞生的，圣大保罗品牌一直秉承着马球运动积极...详情>>,3354,广东东莞
家纺家饰,家纺家饰,家纺寝饰,澳洲澳仕屋AU-SWOOL,澳仕屋(黑龙江）羊毛床上用品有限公司,“澳仕屋(AUSWOOL)”品牌来自世界羊毛主产地-----澳大利亚。　　“澳仕屋”品牌产品采用全球统一品质和制作工艺，秉承了澳大利亚传统羊毛制品选料精良、做工精细的优良品质。　　“澳...详情>>,1774,黑龙江哈尔滨
家纺家饰,家纺家饰,家纺寝饰,意大利TIMAS 家纺,大连银源商贸有限公司,TIMAS品牌，秉承意大利浪漫经典艺术的设计风格，结合欧式家纺设计理念。绘画般细腻纯粹而不浮夸的视觉色系彰显顶级的布料质感，深受品味人士推崇，展现高贵的家纺艺术。 TIMAS产品，...详情>>,1445,辽宁大连
家纺家饰,家纺家饰,家居饰品,等待戈多,等待戈多无框画艺术商行,等待戈多无框画艺术商行，是一家隶属于专业美术设计室旗下，由一批资深设计师倾力打造，以推广原创画艺为已任的艺术商行。 现公司致力于服务企业及个人两大块，旨在为企业产品卖场及...详情>>,705,
家纺家饰,家纺家饰,家纺寝饰,迷你屋MINIW,上海可大工贸发展有限公司,上海可大秉承“以人为本、出奇制胜”的经营理念，致力于科技投入与产品创新，经过公司创始人卢福同先生潜心十年的研究，首创世界第一顶无需悬挂的“自撑睡帐”，并发展出具有通风、降...详情>>,9234,上海闵行区
家纺家饰,家纺家饰,家纺寝饰,Les Suites亦恋华舍,厦门广懋国际有限公司,Les Suites（亦恋华舍）来自旅馆业的始发地法国，看过人们生活水平由平民到贵族的演变，使其悠然而生，现已成为巴黎床品界时尚与传统完美交融家族之历史代表并将绵远流传下去&hel...详情>>,1004,福建厦门
家纺家饰,家纺家饰,家纺寝饰,香榭里,上海华润世纪家纺有限公司,香榭里家纺为上海华润世纪家纺有限公司所有，后者由中国内地和香港最具实力的多元化控股企业之一&mdash;&mdash;华润集团投巨资组建。公司主要从事中高档家用纺织品的设计、开...详情>>,1.7万,上海浦东新区
家纺家饰,家纺家饰,毛巾,ASAHI,大连旭染织有限公司,ASAHI毛巾大连旭染织有限公司是生产毛巾的日资企业。日本旭染织株式会社拥有近五十多年的生产历史，公司最早起源于世界著名的毛巾生产基地&mdash;&mdash;日本爱媛县。多年来...详情>>,3394,辽宁大连
家纺家饰,家纺家饰,家纺寝饰,lilume利路米家纺,上海嘉安床上用品有限公司,"lilime利路米是源于欧洲的，具有三百多年的历史，以家纺界的先驱利莎.利路米的名字命名的品牌; 2002年利路米在纽约设立了营销中心, 2003年开始进驻中国市场，在巴黎和上海设有研发中...详情>>",2260,上海其他
家纺家饰,家纺家饰,家纺寝饰,美丽工房,（日本独资）大连伍爱纺织品有限公司,Y.GROUP高品质家用纺织品。...详情>>,1014,辽宁大连
家纺家饰,家纺家饰,家纺寝饰,毕卡索PICASSO,上海毕卡索实业有限公司,“PICASSO”是世界级艺术品牌，他致力于使毕加索的艺术灵魂更为广泛的流传。其世界级的艺术内涵和高贵品质是经典与永恒的象征。 上海毕卡索实业有限公司于2005年正式成为PICASSO-home...详情>>,2866,上海黄浦区
家纺家饰,家纺家饰,家纺寝饰,Y.Group,大连伍爱纺织品有限公司（日资）,Y.Group高品质家用纺织品....详情>>,867,辽宁大连
家纺家饰,家纺家饰,家纺寝饰,耶纳诺YANANO家纺,中国总代理：上海紫阳家居纺织用品有限公司,法国品牌耶纳诺YANANO 家纺。...详情>>,3292,广东广州
家纺家饰,家纺家饰,家居饰品,嘉蓝广美,北京嘉蓝广美家居用品有限公司,KALAN是北欧家居流行时尚前沿的知名品牌。嘉蓝广美聘请国内外著名家居设计师组成了从产品设计、工艺控制、生产管理的国际化阵容。嘉蓝广美与众多深谙现代家居产品生产的企业合作，在...详情>>,2081,北京其他
家纺家饰,家纺家饰,家纺寝饰,意大利基梵家纺,意大利基梵家纺（中国）营销中心,基梵品牌（GEVEN）1896年创立于世界艺术之都意大利――佛罗伦萨，经过一个世纪多的创新演变，基梵家纺”在欧洲已具有很强的品牌影响力和美誉度，已形成独特的品牌内涵，基梵传承了意...详情>>,1454,浙江其他
家纺家饰,家纺家饰,毛巾,无印工坊NATURALL MILL,北京棉田纺织品有限公司,北京本土毛巾品牌--棉田纺织品有限公司在北京市场的占有率较高，其名为NATURALL MILL无印工坊的产品线知名度较高，在北京大型商场都设有专柜。据该品牌负责人表示，无印工坊意为没有...详情>>,4412,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,cottonfield(棉田),北京棉田纺织品有限公司,北京棉田纺织品有限公司是集高级毛巾制品开发设计，生产、销售于一体的现代企业，所出品的★cottonfield棉田毛巾制品在中国高档毛巾用品市场上具有较高的占有率。 北京棉田纺织品有限...详情>>,6092,北京朝阳区
家纺家饰,家纺家饰,家居饰品,MEGGIE,深圳市百纳家居用品有限公司,生活的品位体现在日常的细节之中，居家、出外处处有味道。 我们致力于&lsquo;MEGGIE&rsquo;家居和汽车布艺用品的开发与销售，优秀的用料和工艺只是我们的基本要求，满足人们...详情>>,3935,广东深圳
家纺家饰,家纺家饰,家纺寝饰,舜华,广东佛山舜华纺织品公司,中国&middot;舜华纺织品有限公司创立于1990年，总部位于古有“纺织之源”、今谓“纺织之都”的广东省佛山市里水镇。早在明清时期，里水就以“巧究做工，精雕细琢”的纺织品而闻名...详情>>,3476,广东佛山
家纺家饰,家纺家饰,家纺寝饰,至音源,宁波韵升音乐礼品有限公司,八音琴小传: 音乐盒的起源，可追溯至中世纪欧洲文艺复兴时期。当时为使教会的钟塔报时，而将大小的钟装上机械装置，被称为“可发出声响的组钟”。 1598年，意大利籍耶稣会士利马窦第...详情>>,2644,浙江宁波
家纺家饰,家纺家饰,家纺寝饰,澳丹奴Audiano,上海澳丹奴家纺有限公司,澳丹奴 (Audiano) 家纺是一家集设计，制造、销售为一体的专业家纺现代化企业。创业于 1993 年，拥有一支 400 多名高素质的员工队伍， 20000 余平方米的现代化厂房，大型现代化梳棉机2...详情>>,5439,上海其他
家纺家饰,家纺家饰,家纺寝饰,棉绵,仙居棉绵家纺有限公司,浙江仙居棉绵家纺有限公司，是一家国内家纺界颇具知名度和综合实力，集专业生产研究与一体的绿色环保生态家纺企业。公司生产、研究基地位于国家重点风景名胜区、东海之滨&mdash;&...详情>>,1217,浙江台州
家纺家饰,家纺家饰,家居饰品,意庭,上海意庭家居用品有限公司,上海意庭家居用品有限公司由留英设计师成立专业从事室内环境设计配饰设计，家居用设计制造，国内外家饰产品代理。...详情>>,1561,上海卢湾区
家纺家饰,家纺家饰,家居饰品,小柯家居,温州小柯家居用品有限公司,小柯家居:简单、经典、时尚尽在小柯家居，勾勒视觉空间，营造生活意境。...详情>>,2848,浙江温州
家纺家饰,家纺家饰,家纺寝饰,阿不手工坊,阿不布艺手工坊,"阿不手工坊产品自从上市后收到广大客户的欢迎，""从互联网走进童话世界""的阿不也小有名气，您可以在厦门当地权威报纸《厦门晚报》头版头条看到对阿不的介绍。...详情>>",2871,福建厦门
家纺家饰,家纺家饰,家纺寝饰,Bassetti,Bassetti：香港力生行,BASSETTI芭赛迪:Bassetti由香港力生行代理，优质与创新，是BASSETTI闻名于亚麻制品和纺织品制造领域的强有力支持，并保持了近170年的历史。在这长久的历史进程中，饱含了丰富的产品设...详情>>,3835,广东广州
家纺家饰,家纺家饰,家纺寝饰,迪士尼车饰,深圳新贵实业有限公司,新贵公司始创于1998年，公司的发展战略是：确保品质，出货快捷，价格合理发展多类产品，使之迅速成为一个集研发，设计，生产，销售为一体的实业公司，并成立了，研发部，业务部，生产...详情>>,2215,广东深圳
家纺家饰,家纺家饰,家纺寝饰,康乐屋布艺,义乌市蓓蕾布艺有限公司,"义乌市蓓蕾布艺有限公司是一家专业生产与销售蕾丝家居布艺和车用装饰品的公司.公司创建于1993年8月,现拥有现代化的生产车间1.2万平方米,机缝工500多名,手工150多名,目前开发生产的和...详情>>",9361,浙江金华
家纺家饰,家纺家饰,家纺寝饰,阿思家,浙江阿思家居室用品有限公司,浙江阿思家居室用品有限公司成立于1997年，坐落在享有“中国羽绒之都”、“中华丝绸之府” 美誉的浙江杭州。经过十多年的持续发展，阿思家以发展成集款式设计、面辅料研发、品牌运营...详情>>,4125,浙江杭州
家纺家饰,家纺家饰,家纺寝饰,艾莎家纺,无锡市一世情缘居饰用品有限公司,无锡市一世情缘居饰用品有限公司是居饰用品行业中新崛起的现代化企业，拥有先进的绗缝、套被、绣花等设备。公司目前主要生产经营的品种有：多件套、被褥、床垫、被套床单、枕芯、毛巾...详情>>,7891,江苏无锡
家纺家饰,家纺家饰,家纺寝饰,圣夫岛,上海圣夫岛家纺有限公司,上海圣夫岛纺织品有限公司是一家集产品开发、生产和销售于一体的现代化新型科技企业。圣夫岛立中高科技纺织产业前沿，积极推动科技创新，在卧具饰品领域的研究开发已取得了丰硕的成果...详情>>,4685,上海松江区
家纺家饰,家纺家饰,家纺寝饰,金盾家纺,上海金吉盾纺织品有限公司,上海金吉盾纺织品有限公司是一家高档家纺公司，产品品种繁多，有：多件套、四件套、羊毛被、羽绒被、蚕丝被、十孔被，枕芯、枕套、被芯、护垫心、毛巾、浴巾等。特色环保产品有天然蚕...详情>>,3916,江苏南通
家纺家饰,家纺家饰,家纺寝饰,凯帝,上海赛诺家用纺织品有限公司,凯帝卧室用品有限公司是一家专业从事床上用品及室内软装潢产品的企业。 公司拥有3000多平方米的四层生产大楼及1500多平方米的附属用房、公司生产设备先进，拥有被服流水线一条，电脑...详情>>,4243,上海普陀区
家纺家饰,家纺家饰,家纺寝饰,欧来妮,上海欧来妮家用纺织品有限公司,本公司是一家专业经营纺织品，集开发、设计、生产、贸易于一体的企业。产品品质可靠、款式新颖、价格具有竞争力，产品持续出口至欧美、东亚等地区，公司在纺织品行业中积累了多年来丰...详情>>,2177,上海嘉定区
家纺家饰,家纺家饰,家纺寝饰,玉锦家饰,烟台玉锦家饰有限公司,【玉锦家饰】是一家由留美归国人员集资创办，集研发、生产、销售于一体的现代化家纺企业。设计研发中心、生产基地设于深圳，总部及营销管理中心定于烟台留学生创业园内。 烟台玉锦家...详情>>,2841,山东烟台
家纺家饰,家纺家饰,家纺寝饰,舒美居,上海哲盟家饰用品有限公司,上海哲盟家饰用品有限公司是一家集设计、生产、销售、策划为一体的家饰用品有限公司。其产品以床上用品及家居用品为主。目前，旗下有“舒美居”、“费尼斯”、“迪克菲尔”三个品牌。...详情>>,1.7万,上海闵行区
